0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,ID
0.10881235,-0.030817887,0.078562535,0.1160953,-0.06873189,0.24128409,0.012452547,0.079394236,-0.1273907,0.08392057,0.29643804,0.005062671,-0.107290976,0.21932697,0.22387058,-0.019134935,0.026542284,-0.0688471,-0.013810203,0.31403306,-0.088541254,0.10779822,-0.2371247,0.13729796,0.04123665,0.012962982,0.19775124,0.055699505,0.0075785704,-0.20279959,-0.12359179,-0.0759442,1015020005729.0
0.08554933,-0.036116485,0.06931019,0.13689643,-0.07637222,0.23855245,0.040313747,0.10076554,-0.119427174,0.08281718,0.2782013,-0.012022711,-0.10183773,0.2169093,0.22688593,-0.019110462,0.027575132,-0.08616089,-0.0032681855,0.30756235,-0.08550766,0.11850893,-0.22625904,0.13463998,0.044773806,-0.0032260753,0.19091594,0.052878883,0.006157164,-0.2062127,-0.11899896,-0.059347425,1015020005788.0
0.13856259,-0.058966093,0.10218065,0.1085281,-0.08355986,0.24588044,-0.013496395,0.071439594,-0.14586347,0.07804581,0.3150361,0.041707497,-0.13343795,0.22837254,0.24632512,-0.054908358,0.013526568,-0.06599273,-0.044785917,0.32268688,-0.08305859,0.11390905,-0.26245677,0.12087968,0.044209946,0.024750348,0.20664968,0.07184793,0.022977136,-0.23107015,-0.12271507,-0.094606236,1015020005966.0
0.1167789,-0.012865981,0.07850246,0.10011914,-0.047837686,0.24414884,0.0005056485,0.07033573,-0.1209274,0.08615502,0.29628325,0.01676478,-0.101306014,0.2164232,0.21662389,-0.007065767,0.031655475,-0.061346497,-0.008225613,0.31168717,-0.09640322,0.10150381,-0.23254997,0.14714809,0.039702337,0.023002783,0.19438227,0.047592066,0.0043190746,-0.18469694,-0.12546113,-0.072161436,1015020005993.0
0.13957094,0.07187612,0.070068404,0.070476055,0.018806519,0.24903557,-0.03827407,0.054965377,-0.06480247,0.1276382,0.25177267,0.062815264,-0.047347855,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.1293583,0.08214509,-0.1683193,0.18316622,0.013716403,0.06339912,0.16264153,0.010748877,-0.011065747,-0.10731407,-0.12124048,-0.00722728,1015021004309.0
0.13957095,0.07187613,0.07006842,0.070476055,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480247,0.12763819,0.25177267,0.06281526,-0.047347862,0.21505678,0.15999177,0.045129456,0.047699764,-0.070575036,0.047039658,0.2568938,-0.12935834,0.08214509,-0.1683193,0.18316624,0.013716396,0.06339911,0.16264154,0.01074887,-0.011065739,-0.10731408,-0.12124048,-0.00722728,1018001001405.0
0.10729272,-0.04683402,0.08289387,0.120263964,-0.07680475,0.24149759,0.018782694,0.08546165,-0.13558482,0.07414809,0.30197296,0.0042858906,-0.11860124,0.21788529,0.2386206,-0.032349426,0.023849018,-0.06870602,-0.026306042,0.3231161,-0.08383609,0.11430789,-0.2496438,0.12950495,0.048761357,0.0068518044,0.20117168,0.06104451,0.011987469,-0.21692234,-0.12314683,-0.08583444,1018001001514.0
0.11746374,-0.016847149,0.079406686,0.10524666,-0.050256032,0.24552526,0.00057192886,0.0726529,-0.11810366,0.09151013,0.2890365,0.027237928,-0.10212213,0.22257899,0.21606979,-0.01323969,0.027264185,-0.072687216,-0.004997689,0.30312485,-0.09614748,0.106699765,-0.22710373,0.1468408,0.036734942,0.023105975,0.19125882,0.049338475,0.009850616,-0.18813567,-0.120631084,-0.06041704,1018001001590.0
0.09879798,-0.05260624,0.07826684,0.12253969,-0.0891844,0.2376951,0.024492193,0.08194038,-0.14527638,0.06900641,0.31652606,-0.02163861,-0.118012026,0.214165,0.23817897,-0.02804452,0.02474244,-0.059054345,-0.031909745,0.3335128,-0.0799551,0.110302456,-0.25975743,0.12979719,0.04836751,-0.0008817201,0.21033707,0.06400578,0.009110861,-0.22557563,-0.1278265,-0.10134101,1018001001988.0
0.13957094,0.07187612,0.070068404,0.07047606,0.018806519,0.24903557,-0.038274076,0.054965384,-0.06480245,0.1276382,0.25177267,0.06281526,-0.047347847,0.21505678,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935832,0.08214509,-0.16831928,0.18316622,0.0137163885,0.06339912,0.16264153,0.010748873,-0.011065739,-0.10731409,-0.12124048,-0.0072272653,1018003041357.0
0.13957094,0.07187612,0.070068404,0.07047605,0.018806519,0.24903557,-0.038274083,0.054965377,-0.0648025,0.1276382,0.25177267,0.06281526,-0.047347877,0.21505678,0.15999177,0.045129463,0.047699764,-0.07057504,0.047039658,0.2568938,-0.1293583,0.08214508,-0.1683193,0.18316622,0.013716381,0.06339912,0.16264153,0.01074887,-0.011065739,-0.10731408,-0.12124048,-0.00722728,1018003041508.0
0.146454,0.07378728,0.06557956,0.07674671,0.018953556,0.24300374,-0.040926605,0.043688767,-0.06464515,0.13268273,0.25812942,0.052971654,-0.039817654,0.21769151,0.14748608,0.045624416,0.044426087,-0.0667133,0.043628257,0.2525815,-0.12794141,0.07917222,-0.173966,0.19108137,0.009982292,0.064361334,0.16898814,0.015276272,-0.0027296774,-0.11439259,-0.111173525,-0.021717314,1018003041739.0
0.13957086,0.07187587,0.07006762,0.070477374,0.018805806,0.24903427,-0.03827418,0.054964747,-0.06480345,0.12763816,0.25177357,0.06281446,-0.04734777,0.21505743,0.1599912,0.045128092,0.047699243,-0.07057623,0.047039777,0.25689355,-0.1293585,0.08214517,-0.1683198,0.18316728,0.013716172,0.0633991,0.1626424,0.010749354,-0.01106568,-0.107314944,-0.12123961,-0.0072281817,1018012018554.0
0.11580537,-0.039075207,0.083051644,0.12018324,-0.073316574,0.24090245,0.008881708,0.07917311,-0.12911354,0.08469467,0.297306,0.013629949,-0.11121885,0.22270906,0.22726421,-0.030502034,0.021616936,-0.0729366,-0.020816417,0.3114691,-0.08679757,0.11206672,-0.24179004,0.13400036,0.04149716,0.014308645,0.19882654,0.06060085,0.015034474,-0.21313708,-0.118554175,-0.07862967,1018012018993.0
0.13957094,0.07187612,0.070068404,0.07047605,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480248,0.12763819,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999177,0.045129463,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935832,0.08214509,-0.1683193,0.18316622,0.013716411,0.06339911,0.16264153,0.010748873,-0.011065724,-0.10731408,-0.1212405,-0.0072272653,1018014031981.0
0.13957094,0.07187612,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274076,0.05496537,-0.06480248,0.12763819,0.25177267,0.062815264,-0.04734787,0.21505678,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.12935832,0.08214508,-0.16831928,0.18316622,0.013716403,0.06339911,0.16264153,0.010748866,-0.011065732,-0.10731407,-0.12124048,-0.00722728,1018014031986.0
0.13957094,0.071876116,0.070068404,0.07047605,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480248,0.1276382,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999179,0.045129456,0.047699764,-0.07057505,0.047039658,0.2568938,-0.1293583,0.08214508,-0.1683193,0.18316622,0.0137163885,0.063399106,0.16264153,0.01074887,-0.011065739,-0.10731407,-0.12124048,-0.00722728,1018014032399.0
0.13957094,0.07187612,0.07006841,0.07047606,0.018806504,0.24903557,-0.038274076,0.054965377,-0.06480248,0.1276382,0.25177267,0.06281526,-0.047347862,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.1293583,0.08214509,-0.16831928,0.18316622,0.013716381,0.06339912,0.16264153,0.01074887,-0.011065739,-0.10731409,-0.12124048,-0.0072272876,1018015029073.0
0.13957094,0.07187613,0.070068404,0.07047606,0.018806519,0.24903557,-0.038274083,0.054965377,-0.0648025,0.1276382,0.25177267,0.062815264,-0.047347862,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.12935832,0.08214509,-0.1683193,0.18316624,0.013716381,0.06339911,0.16264154,0.010748866,-0.011065739,-0.10731408,-0.12124048,-0.0072272653,1018015029443.0
0.13957094,0.07187614,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480247,0.1276382,0.25177267,0.06281526,-0.047347862,0.21505678,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935834,0.082145095,-0.1683193,0.18316622,0.013716396,0.06339912,0.16264153,0.010748866,-0.011065739,-0.10731408,-0.1212405,-0.00722728,1018015029508.0
0.119011745,-0.02895221,0.08244725,0.11395867,-0.06350318,0.24165066,0.0036428522,0.076061115,-0.124502435,0.08680628,0.29560164,0.01832617,-0.10623884,0.22114329,0.22268265,-0.023685174,0.024375437,-0.07064798,-0.016546005,0.3084745,-0.091108866,0.109110534,-0.23784976,0.13917017,0.039849952,0.01921554,0.19658826,0.0557959,0.012735461,-0.20411427,-0.11904767,-0.07478337,1018015029523.0
0.13108341,-0.107953854,0.11732698,0.09143502,-0.11370944,0.25007612,-0.0050844597,0.07057869,-0.19752233,0.031885486,0.36822507,0.015766392,-0.18276884,0.21662724,0.2981969,-0.07842115,0.013893127,-0.027021188,-0.09425577,0.38580605,-0.06526058,0.11292331,-0.3205519,0.09498903,0.069832124,0.0069525014,0.23411745,0.08952082,0.017841404,-0.2656399,-0.14850822,-0.15816225,1018015040178.0
0.11086475,0.032163322,0.060216255,0.10463566,-0.015864113,0.24037273,0.0039672568,0.07127981,-0.08386471,0.1096425,0.26220885,0.014258536,-0.061229058,0.21339484,0.17772113,0.026323307,0.041035075,-0.07530309,0.029479409,0.2763806,-0.11129647,0.09625044,-0.19187413,0.17048657,0.02751741,0.029721295,0.17539778,0.02703858,-0.0020728528,-0.14677659,-0.11384681,-0.035364907,1018015040277.0
0.10587439,-0.004810959,0.070592344,0.10231142,-0.04407057,0.24385941,0.009111115,0.073685676,-0.11552731,0.08909923,0.28936583,0.0067296317,-0.09350268,0.2155917,0.20979005,0.004454792,0.034995206,-0.06538157,0.003574997,0.30711836,-0.09835601,0.100582086,-0.22256066,0.15278392,0.037438292,0.018496772,0.19101451,0.041737672,-0.00056751067,-0.17537506,-0.12583922,-0.061080877,1018015040366.0
0.11778972,-0.049586214,0.09094763,0.09669312,-0.07536609,0.24648851,0.00020296127,0.06974297,-0.15192546,0.06553945,0.3263584,0.011391561,-0.131346,0.21691579,0.24707371,-0.031548064,0.02478576,-0.048805278,-0.039226197,0.3408192,-0.08472815,0.105834626,-0.2666622,0.12964435,0.0494418,0.014529673,0.21104978,0.06299278,0.008745813,-0.21630868,-0.13559881,-0.10296132,1018015040369.0
0.12501149,-0.017032236,0.08552432,0.09950595,-0.05403923,0.24616256,-0.0096604945,0.07038232,-0.12179875,0.090899706,0.29472455,0.032539345,-0.10485351,0.22194953,0.21911749,-0.015525702,0.02738247,-0.06735124,-0.009853119,0.3063614,-0.09657225,0.10322278,-0.23055226,0.14222577,0.035421968,0.02906419,0.19332744,0.050254285,0.006420926,-0.18929535,-0.12589101,-0.06482927,1018015040629.0
0.110850334,0.017437803,0.064105324,0.11278086,-0.024773713,0.24031259,0.010481205,0.077537805,-0.08907582,0.10535885,0.26125824,0.01682089,-0.071967445,0.21620804,0.18859589,0.01256516,0.036925975,-0.07932283,0.021664113,0.28081635,-0.10511473,0.10226615,-0.19827004,0.16170722,0.032986,0.025154116,0.17671481,0.034307912,0.0030842326,-0.15911251,-0.11090517,-0.041354623,1018016001762.0
0.13957095,0.07187612,0.07006841,0.07047604,0.018806519,0.24903557,-0.03827407,0.054965384,-0.06480248,0.1276382,0.25177267,0.06281526,-0.04734787,0.21505678,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.1293583,0.08214509,-0.16831928,0.18316624,0.0137163885,0.063399136,0.16264154,0.010748862,-0.011065732,-0.10731409,-0.12124048,-0.00722728,1018016001812.0
0.14329287,0.014027175,0.08460911,0.08371062,-0.028248481,0.24539027,-0.032018784,0.054890696,-0.106983714,0.102598906,0.2919969,0.045125835,-0.085682124,0.21874866,0.1973319,0.0025579575,0.033256184,-0.05835098,-0.00055459136,0.29300082,-0.10849026,0.0913803,-0.21961519,0.15674964,0.027304797,0.04746811,0.18861543,0.039238054,0.0030285176,-0.16593125,-0.12358857,-0.060989495,1018016001823.0
0.12653652,0.007835425,0.08200062,0.08410277,-0.030449333,0.24927346,-0.017387932,0.06557705,-0.10985161,0.095581636,0.28748012,0.040872686,-0.09356093,0.21743281,0.20832936,0.004150896,0.03562402,-0.06263752,0.0045916713,0.30053318,-0.106230736,0.095885575,-0.21710262,0.15394615,0.032331392,0.038051657,0.18594646,0.03761167,-0.0019014007,-0.16299875,-0.12993856,-0.05125247,1018016002280.0
0.13957094,0.07187612,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480248,0.12763819,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999177,0.045129456,0.04769978,-0.07057504,0.047039658,0.2568938,-0.12935832,0.082145095,-0.16831928,0.18316622,0.013716403,0.063399106,0.16264153,0.01074887,-0.011065732,-0.10731408,-0.12124048,-0.0072272876,1018019022212.0
0.13957094,0.07187611,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480247,0.12763819,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057505,0.047039643,0.2568938,-0.12935832,0.08214508,-0.1683193,0.18316622,0.013716396,0.06339911,0.16264153,0.010748873,-0.011065739,-0.10731408,-0.12124048,-0.007227295,1018019022235.0
0.13327271,0.0011009458,0.08544043,0.08731821,-0.03756626,0.24950159,-0.023127329,0.06156685,-0.112068005,0.10044569,0.28806427,0.04890277,-0.097024806,0.22377571,0.20662697,-0.00452765,0.030125983,-0.06687531,0.0012580447,0.29667538,-0.10388967,0.09720008,-0.2176386,0.15039538,0.029217858,0.040597476,0.18716979,0.04350987,0.0039894446,-0.17014694,-0.12676987,-0.051803086,1018019022359.0
0.13957094,0.07187612,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274083,0.05496537,-0.0648025,0.12763819,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999177,0.04512945,0.047699764,-0.07057504,0.047039658,0.2568938,-0.12935832,0.08214508,-0.1683193,0.18316624,0.013716403,0.06339911,0.16264153,0.010748873,-0.011065739,-0.10731409,-0.12124048,-0.007227295,1018019022383.0
0.14432307,0.07162078,0.06345385,0.07231017,0.016929187,0.24573259,-0.042492177,0.036227986,-0.06857145,0.13507588,0.26235548,0.05233129,-0.0423193,0.22139886,0.14272891,0.048031066,0.042764064,-0.0662989,0.04519739,0.2536241,-0.1273192,0.0771515,-0.17264038,0.19237587,0.0072081033,0.06295489,0.17033656,0.016571313,-0.00158809,-0.11196889,-0.11348435,-0.019924313,1018019022595.0
0.10199675,-0.079240024,0.08754645,0.1271038,-0.1043599,0.2405243,0.026838819,0.08554694,-0.15932786,0.06089711,0.3233025,-0.010922255,-0.13971944,0.22053722,0.2574509,-0.051719297,0.016451648,-0.0627248,-0.04812802,0.34354502,-0.07103663,0.118811205,-0.2743753,0.11674858,0.055137232,-0.0056305677,0.21534532,0.076504946,0.018577382,-0.24605553,-0.1269376,-0.111130625,1018019023019.0
0.13957094,0.07187612,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480248,0.12763819,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999176,0.045129463,0.047699764,-0.07057505,0.047039643,0.2568938,-0.12935832,0.08214509,-0.1683193,0.18316624,0.013716396,0.06339911,0.16264153,0.01074887,-0.011065739,-0.10731407,-0.1212405,-0.00722728,1021001010649.0
0.13957094,0.07187611,0.070068404,0.07047605,0.018806504,0.24903557,-0.038274076,0.054965377,-0.06480247,0.1276382,0.25177267,0.06281525,-0.047347885,0.2150568,0.15999179,0.045129456,0.04769975,-0.07057504,0.047039658,0.2568938,-0.1293583,0.08214508,-0.1683193,0.18316622,0.013716396,0.06339912,0.16264153,0.01074887,-0.011065739,-0.10731409,-0.12124048,-0.00722728,1021001010867.0
0.16712587,-0.015724093,0.10562857,0.07766849,-0.041734885,0.2497255,-0.049788505,0.04845816,-0.12675515,0.09306437,0.30970022,0.07450808,-0.11511332,0.22592607,0.22199664,-0.031553496,0.022393938,-0.052666582,-0.03127678,0.30771965,-0.10026879,0.09691893,-0.24597551,0.1390762,0.03462725,0.054811932,0.19766943,0.056169547,0.016764263,-0.19241022,-0.12354644,-0.08483033,1021001011058.0
0.13957094,0.07187611,0.07006841,0.07047604,0.018806519,0.24903557,-0.038274076,0.054965377,-0.06480247,0.1276382,0.25177267,0.06281526,-0.04734787,0.2150568,0.15999179,0.045129456,0.047699764,-0.07057505,0.047039658,0.2568938,-0.1293583,0.08214508,-0.1683193,0.18316622,0.013716396,0.06339913,0.16264153,0.01074887,-0.011065739,-0.10731409,-0.12124048,-0.00722728,1021001011122.0
0.09268829,-0.094549105,0.09052274,0.12832233,-0.11468922,0.24056216,0.03958086,0.09636643,-0.1714902,0.043501984,0.33305198,-0.025663551,-0.15256765,0.21228492,0.27758086,-0.05888575,0.019048607,-0.054215673,-0.061878677,0.3625925,-0.06510433,0.122329935,-0.28994405,0.10533646,0.06712521,-0.016268509,0.22054997,0.079142176,0.014011486,-0.25690627,-0.13451022,-0.12753405,1021001011204.0
0.11279532,-0.028317366,0.08109782,0.10806793,-0.057792995,0.24289161,0.010283324,0.07921506,-0.12806799,0.07700807,0.30010185,0.01059776,-0.11016122,0.21471868,0.23069763,-0.018800851,0.02937208,-0.06247042,-0.0189926,0.3195696,-0.09098003,0.10828688,-0.2439021,0.13960901,0.046807807,0.015063086,0.19790657,0.052541666,0.0077355527,-0.20009437,-0.12399647,-0.08145042,1021003029585.0
0.13957094,0.07187613,0.07006841,0.07047606,0.018806519,0.24903557,-0.03827409,0.054965377,-0.06480248,0.12763819,0.25177267,0.062815264,-0.047347862,0.21505678,0.15999177,0.04512945,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935832,0.0821451,-0.1683193,0.18316624,0.013716411,0.06339911,0.16264153,0.010748881,-0.011065739,-0.10731407,-0.1212405,-0.0072272876,1021003029727.0
0.13051444,-0.03642785,0.09007317,0.10691381,-0.06829818,0.24318792,-0.008863567,0.06731509,-0.13345239,0.084955245,0.30731192,0.027540486,-0.115388565,0.22385162,0.22730342,-0.032121878,0.020932015,-0.063416734,-0.027776843,0.3150715,-0.08909508,0.10657765,-0.2482067,0.13478802,0.039656445,0.024852946,0.20211765,0.061951213,0.01616814,-0.211259,-0.12167102,-0.086852394,1021003029728.0
0.08828607,-0.12827422,0.097309396,0.13326864,-0.14238337,0.24267435,0.04395109,0.09584311,-0.19428729,0.033952516,0.35016,-0.028521437,-0.17658141,0.22009552,0.2965137,-0.08100526,0.009176235,-0.054816928,-0.079746336,0.37855548,-0.05280175,0.1285253,-0.3094758,0.092417814,0.07028758,-0.026118007,0.23228289,0.09525657,0.022193728,-0.28382364,-0.13893133,-0.14164153,1021003029791.0
0.10722299,-0.017689766,0.07723976,0.10170103,-0.05896155,0.24496125,0.004307266,0.073332146,-0.12537254,0.08617002,0.29816154,0.009736108,-0.10350848,0.217963,0.21921588,-0.0053140544,0.03122938,-0.06354704,-0.0046786624,0.31455868,-0.09424111,0.10122795,-0.23086895,0.14539197,0.03627272,0.018795233,0.19627666,0.048865654,0.00030063093,-0.18750125,-0.13171144,-0.06625733,1021003029798.0
0.09652481,-0.010265102,0.0665266,0.11825067,-0.05612302,0.2395775,0.020847268,0.082351826,-0.11212029,0.09157254,0.28229743,-0.0061945533,-0.088501826,0.21529563,0.20746295,0.0012946271,0.033201795,-0.073955975,0.006265901,0.30222055,-0.094969764,0.10495916,-0.21839269,0.1491708,0.036294945,0.0110412855,0.18992022,0.044488586,0.000593245,-0.18388496,-0.122262046,-0.057780083,1021003029831.0
0.10328925,-0.017538909,0.077062346,0.11168459,-0.05514599,0.24467877,0.015304037,0.088524215,-0.116090655,0.08562387,0.28137964,0.014856903,-0.101736315,0.21616668,0.22407049,-0.009944916,0.03224237,-0.07510743,-0.000448212,0.3073573,-0.09462516,0.10918326,-0.22274911,0.14071299,0.041582525,0.015258789,0.18767864,0.045549836,0.0005013346,-0.18602431,-0.12614758,-0.05496548,1021003030012.0
0.15192395,-0.007760309,0.10078851,0.08832658,-0.04432713,0.2504004,-0.038781703,0.066594645,-0.112992965,0.10100663,0.28707135,0.075463645,-0.104315124,0.22676913,0.21906371,-0.024769304,0.024451314,-0.07223281,-0.010932665,0.2921276,-0.10397177,0.10287184,-0.22358139,0.13945556,0.02908754,0.051173788,0.18627732,0.04827311,0.009426776,-0.18386757,-0.12446147,-0.051199913,1021003030111.0
0.10413116,0.053065095,0.04444458,0.12152653,-0.003098895,0.23411754,0.016302608,0.0736103,-0.060730614,0.12668523,0.23695692,0.0025987567,-0.035643164,0.21552812,0.14932276,0.04191609,0.043021213,-0.08967278,0.052322567,0.25071976,-0.11524338,0.09611507,-0.16625065,0.18325299,0.02081673,0.02734821,0.16502984,0.019860633,-0.00013863295,-0.13170351,-0.0982552,-0.017694458,1021014023515.0
0.1349127,0.030846098,0.079692245,0.079428345,-0.013890655,0.24870701,-0.028396659,0.06121656,-0.093523264,0.10816495,0.275159,0.051705554,-0.076665476,0.21703066,0.19098899,0.016806845,0.03916513,-0.06549696,0.018273257,0.28365746,-0.11482955,0.0907581,-0.20029554,0.16341487,0.02471676,0.049477283,0.17786147,0.02869419,-0.004576785,-0.14486,-0.12629935,-0.036345765,1021014023563.0
0.1205614,-0.03785852,0.086733274,0.09460015,-0.07259716,0.24374776,-0.0071717836,0.060497116,-0.14775412,0.07382784,0.3284674,0.0056334324,-0.11994993,0.21765026,0.23268656,-0.020601919,0.025896406,-0.04542266,-0.03255553,0.33444712,-0.087934315,0.09864273,-0.26161587,0.1387779,0.040784456,0.01950706,0.2126467,0.060628064,0.0073726703,-0.21093419,-0.13488267,-0.10186895,1021014023620.0
0.13957094,0.07187612,0.07006842,0.07047606,0.018806519,0.24903557,-0.038274076,0.05496537,-0.06480247,0.12763819,0.25177267,0.062815264,-0.047347862,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935834,0.082145095,-0.16831928,0.18316624,0.013716396,0.063399106,0.16264153,0.010748862,-0.011065739,-0.10731409,-0.1212405,-0.0072272876,1021014023638.0
0.13957094,0.07187622,0.07006791,0.07047669,0.01880649,0.24903516,-0.03827392,0.054964922,-0.064803004,0.12763804,0.2517732,0.06281451,-0.047347855,0.21505705,0.1599913,0.04512909,0.047699407,-0.0705754,0.047039628,0.25689363,-0.12935837,0.08214499,-0.16831952,0.1831666,0.013716262,0.063399196,0.16264205,0.0107489,-0.011065776,-0.10731449,-0.12124014,-0.007227921,1021017025011.0
0.11193956,-0.09071264,0.09936933,0.12030225,-0.110685624,0.24451728,0.01691667,0.08629127,-0.16855618,0.055243365,0.32996604,0.0060591777,-0.15453319,0.22274779,0.27213457,-0.06524079,0.013454549,-0.05985918,-0.05983311,0.35145578,-0.068691716,0.1203642,-0.28357312,0.106009066,0.05842902,-0.0006462148,0.21766442,0.081519425,0.019238682,-0.25350115,-0.13231094,-0.116554245,1021017025067.0
0.099774145,0.011360089,0.059769318,0.12977113,-0.040453993,0.23751076,0.020757867,0.08702714,-0.084926024,0.11231282,0.25083277,0.008331918,-0.06586186,0.22029614,0.18417439,0.009163019,0.032952078,-0.09532552,0.0292281,0.26966825,-0.10280974,0.10826754,-0.18827899,0.15864079,0.027259955,0.017897904,0.17401905,0.036160093,0.00430737,-0.1674263,-0.107462674,-0.026438346,1021017025182.0
0.07959322,-0.06899503,0.07287524,0.12131634,-0.0988449,0.23535036,0.046626583,0.085887864,-0.16544104,0.043668598,0.33987164,-0.06133334,-0.13113385,0.2009355,0.25682524,-0.02591359,0.030602477,-0.03768258,-0.04916517,0.3651801,-0.07151201,0.10925993,-0.28588054,0.12506884,0.06377763,-0.020239975,0.22353737,0.067060135,0.0032317229,-0.23738529,-0.13764115,-0.13516943,1021017025227.0
0.13957095,0.07187614,0.070068404,0.070476055,0.018806519,0.24903557,-0.038274083,0.054965377,-0.0648025,0.1276382,0.25177267,0.062815264,-0.047347855,0.21505678,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935832,0.082145095,-0.16831928,0.18316624,0.0137163885,0.06339911,0.16264154,0.010748866,-0.011065739,-0.10731409,-0.1212405,-0.00722728,1021018008020.0
0.13957094,0.07187612,0.070068404,0.07047606,0.018806519,0.24903557,-0.038274076,0.054965384,-0.06480247,0.12763819,0.25177267,0.06281526,-0.047347862,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.1293583,0.08214509,-0.16831928,0.18316622,0.013716396,0.06339912,0.16264153,0.010748873,-0.011065739,-0.10731409,-0.12124048,-0.0072272876,1021018008137.0
0.11569969,-0.03183332,0.08614601,0.115542054,-0.06521931,0.24538426,0.0071838605,0.086937405,-0.121714264,0.08707692,0.28409472,0.030397912,-0.11195011,0.2232082,0.23078091,-0.02824706,0.024362793,-0.07943202,-0.011561102,0.30628407,-0.09036999,0.11354485,-0.22990112,0.13216582,0.041621,0.019045932,0.19010743,0.054980684,0.009763415,-0.20080917,-0.121821165,-0.060468297,1021018008189.0
0.13957094,0.07187612,0.07006841,0.07047606,0.018806519,0.24903557,-0.038274076,0.05496537,-0.06480245,0.12763819,0.25177267,0.062815264,-0.04734787,0.21505678,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039643,0.2568938,-0.1293583,0.082145095,-0.16831928,0.18316624,0.013716396,0.06339912,0.16264153,0.010748873,-0.011065739,-0.10731409,-0.12124048,-0.00722728,1021018008419.0
0.13957095,0.07187613,0.07006841,0.070476055,0.018806519,0.24903557,-0.038274076,0.054965377,-0.0648025,0.1276382,0.25177267,0.06281526,-0.047347877,0.2150568,0.15999176,0.045129456,0.047699764,-0.07057504,0.047039658,0.2568938,-0.12935832,0.08214509,-0.16831928,0.18316624,0.0137163885,0.06339912,0.16264153,0.01074887,-0.011065739,-0.10731409,-0.1212405,-0.00722728,1021018035636.0
0.09682807,-0.05054908,0.08296877,0.11502849,-0.078975305,0.24508646,0.026025787,0.09049212,-0.14184587,0.066819854,0.3035565,0.00050231064,-0.12818404,0.2161248,0.24889013,-0.029145693,0.027365213,-0.0645923,-0.024270536,0.33492067,-0.08110214,0.11309296,-0.25053596,0.12562288,0.05299291,0.0021050803,0.201624,0.0605835,0.004425877,-0.21221565,-0.13291696,-0.084878236,1021018035695.0
0.13957095,0.07187612,0.07006842,0.07047604,0.018806504,0.24903557,-0.03827407,0.05496537,-0.06480248,0.12763819,0.25177267,0.06281526,-0.047347877,0.2150568,0.15999177,0.04512945,0.047699764,-0.070575036,0.047039658,0.2568938,-0.1293583,0.08214508,-0.16831928,0.18316624,0.0137163885,0.06339912,0.16264154,0.010748866,-0.011065739,-0.10731409,-0.12124048,-0.00722728,1021018035788.0
0.13957095,0.07187612,0.07006841,0.07047605,0.018806504,0.24903557,-0.03827407,0.05496537,-0.06480248,0.12763819,0.25177267,0.062815264,-0.047347885,0.2150568,0.15999177,0.045129456,0.047699764,-0.07057504,0.047039643,0.2568938,-0.12935834,0.08214508,-0.16831928,0.18316622,0.013716396,0.063399106,0.16264153,0.010748862,-0.011065739,-0.10731409,-0.1212405,-0.007227295,1021018035904.0
